age,workclass,education,marital_status,hours_per_week,income,Sex
28,1,9,3,40,0,1
35,1,9,1,40,0,1
20,1,10,3,20,0,0
31,1,10,0,50,0,0
37,1,16,2,40,0,0
64,1,8,1,40,0,1
42,1,10,1,40,1,1
27,1,10,0,50,0,1
36,2,10,3,50,0,0
36,1,10,1,40,1,1
23,1,9,3,40,0,1
24,1,7,3,35,0,1
22,1,9,3,40,0,0
62,1,13,1,40,1,1
19,1,9,3,40,0,1
20,1,9,3,30,0,1
57,1,9,3,40,0,0
19,1,9,3,35,0,1
37,3,14,1,45,1,0
35,2,9,1,65,1,1
17,1,8,3,20,0,0
36,3,10,0,35,0,0
50,1,10,1,40,1,1
27,3,16,3,77,0,1
25,1,9,2,40,0,1
47,2,12,4,67,0,0
29,3,14,1,45,1,0
19,1,9,3,40,0,0
49,1,10,1,40,0,1
31,1,15,1,25,1,1
43,3,12,1,40,0,0
56,2,7,1,40,0,1
42,1,9,0,40,0,0
45,3,10,1,56,1,1
40,1,13,4,40,0,0
44,1,10,0,38,0,0
17,0,6,3,20,0,0
36,1,9,0,40,0,0
19,1,10,3,20,0,0
53,3,9,1,40,1,0
72,2,10,1,35,0,1
46,1,11,1,60,0,1
33,1,10,2,37,0,0
22,1,5,3,40,0,1
17,0,7,3,25,0,0
41,1,9,1,45,1,1
46,1,5,1,43,0,1
33,1,9,3,20,0,0
32,1,1,1,40,0,1
52,2,9,0,40,0,1
27,1,9,3,40,0,0
48,3,9,1,72,1,1
22,1,10,3,35,0,0
25,1,9,0,50,0,1
60,0,9,1,42,0,1
38,1,11,1,40,0,1
37,1,9,1,50,0,1
49,1,10,0,40,0,0
40,2,13,1,30,0,1
31,1,10,3,40,0,0
40,2,9,1,45,0,1
25,1,9,0,37,0,0
18,0,9,3,20,0,0
19,1,8,3,30,0,0
35,2,9,3,60,0,1
28,1,9,0,50,0,0
33,1,10,1,41,0,1
20,1,9,3,40,0,1
45,2,13,3,35,0,0
36,1,13,1,50,1,1
34,1,10,1,45,0,1
32,1,10,3,40,0,0
19,1,10,3,25,0,1
24,1,9,3,40,0,0
34,1,10,1,40,1,1
32,1,9,3,35,0,0
37,1,9,1,45,1,1
31,1,10,2,40,0,0
21,1,10,3,35,0,0
47,1,9,1,85,1,1
23,1,10,1,40,0,1
33,1,14,1,40,1,1
17,1,9,3,20,0,1
67,1,9,1,24,0,1
57,1,14,1,55,1,1
17,1,7,3,20,0,1
53,1,9,1,40,0,1
24,3,9,1,49,1,1
48,2,10,1,40,0,1
38,1,9,2,40,0,1
51,1,9,1,46,1,1
18,1,9,3,10,0,0
23,1,10,2,40,0,0
42,1,10,1,60,1,1
34,1,9,2,35,0,0
39,1,9,3,40,0,1
20,0,9,3,12,0,1
39,1,10,3,40,0,0
21,2,10,3,40,0,1
26,1,4,3,40,0,1
54,3,10,1,40,0,1
34,1,10,0,40,0,0
32,3,9,3,40,0,1
59,2,4,1,40,0,1
24,0,7,1,24,0,0
54,1,13,4,40,0,0
54,1,13,1,40,0,1
33,1,9,1,60,0,1
37,1,9,1,40,0,0
47,1,13,0,25,0,0
51,1,9,0,40,0,0
45,1,9,1,40,0,1
19,1,9,3,30,0,0
58,2,16,1,24,1,1
20,0,12,3,40,0,1
51,1,9,3,40,0,0
45,2,14,3,60,0,0
59,1,9,0,40,0,0
45,2,13,1,40,1,1
43,0,9,1,40,0,1
20,0,10,3,32,0,0
29,3,13,3,42,0,0
28,1,7,3,40,0,0
18,2,7,3,40,0,0
49,1,13,0,50,0,0
46,1,9,0,30,0,1
58,0,9,1,30,0,1
56,1,13,3,45,0,0
41,1,12,0,50,0,0
30,1,9,1,40,0,1
62,1,9,4,40,0,0
19,1,9,3,40,0,0
29,1,9,1,40,0,0
20,0,10,3,40,0,0
36,1,4,1,35,0,1
36,1,9,3,40,0,1
29,2,9,1,40,0,1
17,1,6,3,20,0,1
18,1,9,3,20,0,0
40,2,13,3,40,0,1
26,2,13,3,40,0,0
42,2,10,1,45,0,1
32,1,9,0,40,0,1
33,1,5,1,40,0,1
28,0,10,3,40,0,0
47,1,9,1,40,0,1
37,1,10,3,40,0,0
73,0,13,1,10,0,1
37,1,9,1,30,0,1
50,1,10,1,35,1,0
19,1,9,3,50,0,1
32,3,10,1,40,0,1
44,3,11,0,40,0,1
20,1,10,3,16,0,0
29,1,10,3,40,0,0
21,0,10,3,40,0,0
34,1,11,3,40,0,0
44,3,13,1,52,0,1
18,1,7,3,20,0,0
22,1,10,3,40,0,0
39,3,16,0,40,1,0
26,3,10,3,40,0,1
29,0,13,1,25,0,1
21,1,10,3,40,0,1
49,3,13,1,50,0,1
24,1,12,3,20,0,1
26,1,13,3,60,0,1
25,1,10,3,60,0,1
30,1,12,1,40,0,1
52,1,13,1,38,1,1
30,1,9,1,40,0,1
20,1,9,3,40,0,1
31,1,9,0,40,0,1
44,1,13,1,40,1,1
46,2,10,1,60,1,1
31,1,9,3,40,0,0
57,1,4,4,10,0,0
58,1,9,1,40,0,1
41,1,9,1,40,0,1
23,1,9,3,40,0,0
47,1,9,0,40,0,0
45,3,10,3,40,0,1
23,1,10,3,40,0,1
20,3,9,3,40,0,0
18,1,7,3,15,0,1
27,1,13,3,40,0,0
25,1,9,3,35,0,1
45,1,9,3,30,0,0
53,1,10,3,40,0,0
54,1,10,1,45,1,1
23,1,5,3,35,0,1
17,1,6,3,18,0,1
42,1,9,1,40,0,1
61,1,8,1,40,0,1
21,3,10,3,35,0,1
44,1,10,1,40,1,1
48,1,12,0,44,0,1
46,1,15,0,48,0,1
37,2,9,3,86,0,1
35,1,9,3,54,0,0
27,3,13,3,40,0,0
28,1,10,3,40,0,1
19,1,9,3,10,0,1
63,2,13,1,50,1,1
69,0,9,0,40,0,0
69,0,12,4,6,0,0
36,3,11,1,40,0,0
20,1,8,3,35,0,1
28,3,13,1,50,0,1
58,1,9,1,38,0,0
48,1,9,1,40,0,1
39,1,10,0,56,0,0
50,3,12,0,40,0,0
35,1,13,3,40,0,0
45,2,13,0,50,0,1
38,2,10,1,38,0,1
54,1,12,0,55,1,0
42,1,13,3,12,0,0
32,1,6,2,40,0,0
55,3,16,1,70,1,1
63,1,10,1,30,0,1
21,1,5,3,48,0,1
62,0,14,1,30,1,1
46,3,13,1,40,1,1
43,1,10,3,40,0,0
35,2,9,1,60,0,1
37,1,5,1,40,0,1
51,1,9,3,45,0,0
45,1,13,1,72,1,1
61,1,5,4,65,0,1
21,1,9,3,40,0,0
45,1,9,1,40,0,1
38,1,13,1,50,1,1
28,1,13,1,40,1,0
40,3,13,1,35,0,1
32,1,9,3,40,0,0
55,3,10,1,35,0,0
64,1,9,4,23,0,0
34,1,9,2,40,0,1
19,0,10,3,60,0,1
58,1,10,0,40,0,0
44,1,11,1,40,0,1
31,1,10,2,40,0,0
31,3,9,3,40,0,0
39,1,10,1,45,1,0
19,1,8,3,18,0,0
56,1,9,0,40,0,0
53,3,5,1,40,0,1
68,1,14,1,18,0,1
62,1,10,1,40,1,1
62,3,9,1,40,0,1
39,1,9,0,40,0,0
45,3,12,3,40,0,1
29,1,10,1,50,0,1
33,1,10,1,40,0,1
29,1,9,3,40,0,0
18,1,10,3,35,0,0
22,1,9,3,40,0,1
44,1,13,1,40,1,1
48,1,10,0,20,0,0
52,3,9,0,45,0,1
25,1,13,3,40,0,0
37,1,9,3,40,0,1
55,1,6,1,45,0,1
67,1,9,3,38,0,0
36,1,10,0,45,0,1
47,1,9,2,52,0,0
36,0,9,3,40,0,0
25,1,13,3,16,0,0
19,1,5,3,16,0,1
24,1,4,2,40,0,1
30,2,10,3,25,0,1
17,1,7,3,16,0,1
28,1,13,3,40,0,1
35,1,10,1,46,0,1
24,3,10,1,40,0,1
43,1,9,1,35,1,0
20,1,9,3,40,0,1
55,1,14,0,40,1,1
22,1,10,3,35,0,0
20,1,10,3,50,0,1
44,1,9,0,40,0,0
38,1,12,3,40,0,1
53,1,5,4,25,0,0
23,1,9,3,40,0,1
53,1,2,1,50,0,1
41,2,9,1,62,0,1
31,1,9,1,40,0,1
50,1,9,4,40,0,0
57,1,5,1,55,1,1
25,1,7,1,40,0,1
23,1,9,1,40,0,1
48,1,13,3,50,0,1
34,1,10,0,60,0,0
37,1,10,1,40,0,1
43,2,13,1,45,0,1
35,1,6,1,40,0,1
33,1,13,3,40,0,0
57,3,10,0,40,0,0
43,1,12,1,40,0,1
54,1,10,0,55,0,1
28,1,10,0,40,0,0
32,1,9,1,40,0,1
49,1,9,1,50,1,1
52,1,9,1,40,0,1
41,1,6,1,60,0,1
19,1,9,3,40,0,1
33,1,9,0,42,0,0
21,0,10,3,40,0,1
25,1,13,1,32,0,0
44,1,7,0,44,0,0
20,1,10,3,40,0,1
46,1,6,1,37,0,1
39,1,9,1,50,0,1
34,1,9,3,40,0,1
19,1,9,3,35,0,1
53,1,5,1,40,0,1
46,1,11,0,40,0,1
39,1,10,3,40,0,1
30,1,9,1,40,0,1
53,1,14,1,45,1,1
33,1,5,1,40,0,1
22,1,10,1,40,0,0
44,1,10,0,35,0,0
30,1,10,0,40,0,0
66,1,10,0,20,0,0
39,1,13,1,40,0,1
37,1,9,1,50,1,1
34,1,9,1,40,0,0
17,1,7,3,20,0,1
43,1,13,3,60,1,1
46,1,13,1,50,1,1
17,1,7,3,20,0,1
42,1,12,1,40,0,1
30,1,5,1,40,0,1
33,1,9,1,40,0,1
43,1,10,1,40,0,1
20,1,5,3,40,0,0
30,1,10,3,72,0,1
37,1,9,1,45,0,1
33,0,10,0,40,0,0
49,2,13,1,40,1,1
65,1,9,4,17,0,0
35,1,15,1,55,1,1
27,1,13,1,40,0,1
18,1,8,3,20,0,0
41,3,14,1,50,0,1
45,1,9,1,40,0,1
18,0,10,3,40,0,1
33,1,10,2,38,0,0
28,1,9,3,40,0,1
47,1,9,0,40,0,0
30,1,12,1,20,0,0
36,1,12,1,40,0,1
21,1,9,3,30,0,1
44,1,13,3,40,0,1
33,1,9,1,20,0,1
61,0,9,1,6,0,1
29,1,10,1,40,0,1
45,1,10,1,40,1,1
18,0,9,3,60,0,0
27,1,13,3,40,0,0
21,1,10,1,20,0,1
49,2,10,1,45,1,1
35,1,10,1,50,0,1
37,3,10,1,40,0,1
37,1,11,1,48,1,1
26,1,9,0,40,0,1
18,0,9,3,40,0,1
55,3,10,1,45,0,1
59,1,9,2,40,0,0
70,1,9,4,5,0,0
53,3,9,1,40,1,1
39,1,9,0,40,0,0
38,1,5,1,40,0,1
33,1,10,2,50,0,0
19,0,10,3,40,0,1
28,1,9,3,40,0,1
74,1,6,0,1,0,0
40,1,13,1,40,1,1
35,1,11,0,40,0,1
35,2,9,0,50,0,1
41,1,10,1,40,1,1
38,1,10,3,50,0,1
29,2,6,1,35,1,1
46,2,9,1,50,0,1
46,1,9,0,40,0,0
40,1,13,1,60,1,1
39,1,12,1,60,0,1
31,1,9,3,60,0,1
31,3,13,3,40,0,0
27,1,10,1,45,0,1
27,1,10,3,25,0,1
28,1,13,3,20,0,0
21,1,9,3,30,0,0
57,3,13,0,40,0,1
56,3,14,0,40,0,0
22,0,9,3,40,0,0
48,1,1,2,40,0,0
36,2,10,0,55,0,1
51,1,8,1,40,0,1
39,3,12,3,48,0,1
43,1,9,1,70,1,1
38,1,14,1,40,0,1
51,3,9,1,40,0,1
43,3,9,1,40,0,1
35,1,9,0,50,0,0
39,1,6,2,12,0,0
47,2,4,1,40,0,1
23,1,1,3,15,0,0
26,1,7,1,40,0,1
25,3,9,3,40,0,0
29,1,10,2,42,0,1
30,1,9,3,45,0,1
37,2,11,1,40,1,1
37,1,14,3,40,1,0
45,0,9,1,40,0,1
21,1,10,3,16,0,0
25,3,10,1,40,0,0
61,3,9,4,40,0,0
28,1,9,3,40,0,1
24,1,10,3,40,0,0
47,1,9,1,40,1,1
29,1,9,1,80,0,1
49,2,5,0,20,0,0
41,3,13,0,35,0,0
33,1,10,3,40,0,0
20,0,10,3,40,0,1
32,1,10,0,16,0,1
48,1,13,0,40,1,1
24,1,10,3,40,0,0
50,1,11,1,38,1,1
31,3,9,3,40,0,1
23,1,11,1,55,1,1
35,1,9,1,40,0,1
50,3,9,1,40,0,1
39,1,5,0,50,0,1
52,1,4,1,48,0,1
44,1,9,1,80,0,1
43,1,13,1,50,1,1
39,1,9,1,40,0,1
33,1,4,3,40,1,1
40,2,10,1,40,1,0
28,3,15,1,40,0,1
19,1,8,3,25,0,0
35,1,11,1,50,0,1
44,1,13,1,60,0,1
40,2,13,1,40,0,1
20,1,10,3,35,0,0
55,1,9,0,48,1,1
30,1,4,2,35,0,1
38,1,9,1,55,1,1
17,1,7,3,15,0,1
20,1,10,3,30,0,1
25,1,12,3,30,0,1
27,1,13,1,45,0,1
19,1,10,3,20,0,0
21,1,10,1,40,0,0
19,1,10,3,20,0,1
42,1,10,3,40,0,1
28,1,6,1,36,0,1
47,2,10,1,40,1,1
59,1,10,0,32,0,0
50,1,9,1,40,1,1
48,2,9,1,80,0,1
33,3,9,1,40,0,1
27,1,12,3,40,0,0
24,1,4,3,40,0,1
31,1,9,1,40,1,0
24,1,3,3,40,0,1
29,1,9,3,40,0,1
24,1,9,3,30,0,1
24,1,13,3,30,0,0
28,1,10,3,45,0,0
63,0,9,1,40,0,1
36,3,10,1,50,0,1
58,3,4,1,40,0,1
51,1,10,0,36,0,0
42,1,10,1,50,1,1
39,1,10,1,40,0,1
26,1,13,3,40,0,0
39,1,10,3,40,0,1
28,1,13,3,45,0,1
45,1,13,1,40,0,1
45,1,11,1,40,0,1
23,3,13,3,40,0,0
38,1,7,1,36,0,1
39,1,10,1,40,0,1
52,1,11,3,50,0,1
17,1,8,3,6,0,0
31,1,13,1,50,0,1
22,1,9,3,24,0,1
28,1,10,3,40,0,0
30,0,9,3,40,0,0
41,1,9,1,50,1,1
29,1,14,3,42,0,1
42,2,15,0,60,1,1
52,3,10,1,40,0,1
35,1,13,3,40,0,0
28,1,12,3,40,0,0
45,3,9,1,40,0,0
21,1,9,3,40,0,1
74,1,6,1,20,0,1
29,1,9,1,40,0,1
39,3,9,0,40,0,0
23,2,13,3,40,0,1
32,3,12,0,40,0,0
61,0,6,0,40,0,0
43,1,9,0,30,1,0
23,1,1,3,40,0,0
18,1,10,3,38,0,0
38,1,9,1,40,0,1
19,2,10,3,35,0,0
37,1,9,0,45,0,1
25,1,9,3,40,0,1
36,1,9,0,43,0,1
32,1,13,3,48,0,0
65,0,7,0,15,0,0
18,2,7,3,40,0,1
25,1,9,3,40,0,1
29,1,14,3,65,0,1
53,1,10,1,40,0,1
33,1,16,1,60,1,1
27,1,13,3,45,0,1
24,3,9,1,40,0,1
54,2,4,1,50,0,1
23,1,10,3,30,0,0
45,1,11,4,40,0,0
36,1,10,1,35,1,0
24,1,9,3,40,0,1
50,1,9,1,40,0,0
58,1,13,4,40,0,0
44,2,9,1,48,0,1
24,1,13,3,55,0,1
34,1,12,1,44,0,1
40,1,12,3,40,0,1
53,1,13,0,40,0,0
24,1,9,3,40,0,0
58,0,13,1,70,0,1
26,1,10,1,45,0,1
22,1,12,3,40,0,1
36,1,9,1,40,0,1
78,0,12,4,4,0,0
36,1,13,1,45,1,1
43,3,13,1,28,0,0
60,1,4,1,40,0,1
34,2,4,3,10,0,1
46,1,10,1,40,0,1
46,3,13,1,40,0,1
69,1,9,1,20,0,1
32,1,6,1,40,1,1
40,3,13,3,50,1,1
56,1,10,1,40,1,1
47,1,9,1,40,0,1
29,1,9,1,40,0,1
37,1,9,1,46,0,1
33,1,9,2,40,0,0
51,2,15,0,80,1,1
24,1,11,1,40,0,1
37,2,11,3,40,0,0
40,1,10,0,40,0,1
34,1,14,3,40,0,1
61,0,13,0,40,0,0
56,2,9,1,40,0,1
69,3,7,4,20,0,0
41,2,11,0,10,0,0
40,1,9,1,40,0,1
57,1,10,3,40,0,1
26,1,13,1,55,0,1
53,1,9,1,46,1,1
90,0,4,2,15,0,0
39,1,13,0,55,0,1
51,3,13,4,40,0,0
56,3,13,1,40,1,1
51,1,6,2,40,0,0
17,1,8,3,20,0,1
42,1,10,0,40,0,0
33,1,13,1,40,1,1
47,1,15,1,60,1,1
43,1,10,0,40,0,1
64,2,15,1,9,1,1
40,1,9,0,60,1,1
21,1,3,3,40,0,1
31,1,10,1,40,0,1
60,1,11,4,40,1,0
32,1,8,1,40,1,1
27,1,9,3,20,0,1
40,1,9,1,40,0,0
27,1,9,1,40,1,0
18,1,10,3,30,0,1
43,1,9,2,40,0,0
52,1,9,1,48,1,1
31,1,9,3,85,0,1
28,1,9,1,60,0,1
44,1,14,3,35,0,0
37,2,10,1,84,0,1
35,1,13,1,50,1,1
42,1,5,2,40,0,1
18,1,6,3,10,0,1
54,3,9,1,40,1,1
56,1,10,0,45,0,0
27,1,10,3,50,0,1
26,1,13,3,40,0,0
41,3,10,1,40,0,1
41,1,9,1,40,0,1
32,1,10,0,40,0,0
18,1,9,3,30,0,0
36,1,9,1,65,0,1
37,1,6,3,40,0,1
31,1,3,3,25,0,1
46,1,13,1,51,0,1
24,1,9,0,40,0,1
25,2,13,3,35,0,1
55,1,3,1,50,0,1
64,3,9,4,40,0,1
30,3,13,3,40,0,0
65,1,14,3,99,0,1
46,3,13,0,40,0,1
18,1,10,3,25,0,0
32,1,13,1,40,0,1
34,3,16,1,45,1,1
24,1,10,3,35,0,1
36,1,6,3,34,0,0
44,1,4,1,40,0,1
23,1,10,3,60,0,0
57,1,9,1,55,0,1
41,2,10,1,60,1,1
20,3,9,1,30,0,1
32,1,10,1,36,0,1
38,2,13,3,20,0,0
29,1,9,3,45,0,0
22,1,9,3,40,0,1
21,1,10,3,30,0,1
45,3,14,0,45,0,1
76,3,9,4,13,0,0
45,1,13,1,40,1,1
49,3,14,2,70,0,0
36,3,11,3,60,1,0
22,1,7,3,35,0,1
47,1,11,0,44,0,0
26,1,9,1,55,0,1
21,1,10,0,40,0,1
27,1,9,3,15,0,0
26,1,13,3,40,0,1
20,1,11,3,25,0,0
31,2,14,3,45,0,1
57,3,14,0,40,0,0
39,1,7,0,40,0,0
66,1,10,1,45,0,1
34,3,10,1,40,0,1
80,0,9,1,25,0,1
21,1,9,3,40,0,0
49,3,12,0,30,0,0
42,1,7,1,40,0,1
59,1,9,1,45,0,1
63,1,10,0,40,0,0
26,1,9,3,40,0,1
41,1,5,0,35,0,0
19,1,9,3,20,0,1
45,3,7,1,25,0,0
47,1,9,1,30,1,0
47,1,9,0,40,0,0
34,1,11,1,40,0,1
36,1,9,0,40,0,1
53,1,9,4,40,1,1
39,1,9,0,40,0,1
52,2,11,1,40,0,1
59,1,11,3,40,0,1
50,1,9,1,50,1,1
31,1,13,1,40,1,1
52,0,10,1,40,1,0
41,2,10,1,40,1,1
45,1,12,4,40,1,1
54,3,14,0,40,0,0
22,1,9,3,25,0,1
20,0,12,3,32,0,0
43,1,9,0,40,0,0
48,3,13,1,40,0,1
26,1,9,1,40,0,1
53,1,13,1,40,1,1
32,3,9,1,49,1,1
46,1,9,1,40,0,1
60,0,13,1,12,0,1
52,3,9,0,45,0,0
44,1,9,0,40,0,0
57,1,9,1,40,0,1
35,1,9,3,40,0,0
30,1,12,3,40,0,0
29,1,10,3,35,0,1
28,1,6,3,40,0,1
30,1,10,2,40,0,0
17,1,6,3,12,0,1
54,3,6,1,40,0,1
31,1,10,1,40,0,1
55,0,13,1,40,0,1
26,1,12,1,40,0,0
37,1,5,1,50,0,1
34,1,9,0,48,1,1
38,1,13,1,40,0,1
51,1,10,1,45,0,1
41,1,9,3,60,0,1
24,1,10,3,40,0,1
33,1,9,3,40,0,1
31,1,6,1,40,0,1
27,1,10,3,50,0,1
32,2,13,1,45,0,1
35,1,12,1,40,0,1
43,1,10,1,45,1,1
40,1,9,0,36,0,0
19,2,9,3,53,0,1
23,1,12,3,32,0,1
40,1,9,2,40,0,1
59,1,9,0,38,1,1
43,1,9,1,40,0,1
43,2,6,1,60,0,1
53,1,9,4,40,0,0
26,1,9,1,40,0,1
41,1,13,1,48,1,1
32,2,9,0,40,0,1
25,3,13,3,40,0,1
20,1,9,3,40,0,1
22,1,10,3,15,0,1
33,1,6,1,40,0,1
26,3,10,1,40,0,1
29,1,9,3,25,0,0
20,1,9,3,23,0,0
58,1,10,0,40,0,0
32,1,9,0,40,0,1
23,1,12,3,25,0,0
30,1,5,1,40,0,1
67,3,10,1,8,0,1
26,1,12,3,32,0,0
53,2,9,1,35,0,1
27,3,9,1,60,0,1
29,0,10,1,65,0,1
38,3,16,1,40,1,1
17,1,5,3,40,0,0
48,1,14,1,40,1,1
52,1,10,4,40,0,0
28,1,12,1,40,0,0
18,1,10,3,15,0,1
28,1,10,0,30,0,1
34,1,10,1,40,0,1
62,1,9,1,40,1,1
46,1,3,1,40,0,1
30,1,10,0,40,0,0
20,1,10,3,40,0,1
55,1,10,1,25,0,1
20,1,10,3,24,0,1
54,1,6,1,40,0,1
27,1,6,3,30,0,1
43,1,10,3,55,0,1
17,0,6,3,40,0,1
48,3,14,0,72,0,1
34,1,13,3,40,0,1
66,0,5,1,40,0,1
29,1,13,3,40,0,0
43,0,10,2,40,0,1
37,1,11,0,40,0,0
56,1,10,1,40,1,1
58,1,6,1,40,1,1
54,2,13,1,40,0,1
45,1,10,2,41,0,1
29,2,9,1,40,0,1
26,1,12,1,40,0,0
43,1,9,1,40,1,1
33,3,9,1,40,0,1
25,1,10,3,30,0,1
25,1,9,1,40,0,1
69,0,15,0,5,0,1
37,1,12,1,40,0,1
20,1,9,3,25,0,1
17,1,6,3,20,0,0
27,3,9,3,40,0,1
26,1,9,3,40,0,0
55,1,3,1,40,0,1
39,1,7,1,60,0,1
41,1,9,2,40,0,0
34,1,2,1,40,0,1
51,1,11,1,50,1,1
67,3,16,1,12,0,1
40,1,10,0,40,0,1
23,1,9,3,40,0,0
45,3,14,1,50,1,1
43,3,10,0,40,0,1
58,1,9,1,50,0,1
33,1,9,0,40,0,1
60,3,11,1,40,0,1
24,1,9,3,40,0,1
45,1,9,0,46,0,0
49,1,9,0,40,0,0
19,1,8,3,40,0,0
34,3,10,1,38,0,0
42,3,13,0,40,0,1
25,1,9,3,50,0,0
73,0,9,1,15,0,1
19,1,7,3,30,0,1
31,3,13,3,40,0,0
58,3,13,3,48,0,1
21,1,9,3,13,0,1
47,2,9,1,50,1,1
30,1,13,3,40,1,1
41,1,4,1,40,0,1
59,0,6,0,40,0,0
44,1,13,1,50,1,1
44,1,10,3,40,0,0
24,1,13,3,40,0,0
28,1,9,1,43,0,1
50,1,9,1,10,0,0
33,1,10,1,40,1,1
23,3,13,3,50,0,0
30,0,9,3,40,0,1
46,1,6,1,40,0,1
21,3,10,3,10,0,1
52,1,5,2,30,0,0
26,1,13,3,50,0,1
27,3,13,3,12,0,1
28,1,7,3,40,0,0
50,2,13,1,60,1,1
28,1,9,1,35,0,1
61,2,7,1,20,0,1
32,1,4,2,35,0,0
30,3,10,3,40,0,1
51,3,13,0,40,0,0
28,1,10,0,24,0,1
49,1,12,1,45,1,1
61,2,4,1,30,0,1
41,2,13,1,60,1,1
55,1,9,4,30,0,0
36,1,13,1,40,0,0
21,1,10,3,40,0,0
57,2,10,1,45,1,1
59,1,7,1,40,0,1
41,1,10,2,80,1,1
59,1,10,1,40,0,1
20,1,9,3,25,0,1
42,1,10,0,40,0,0
41,3,14,0,60,0,0
45,3,13,1,50,1,1
36,1,9,3,40,0,0
42,3,12,1,45,1,0
25,1,13,1,40,0,1
39,1,9,1,40,0,1
34,1,9,1,40,1,1
22,2,10,3,40,0,1
44,1,9,0,50,1,1
53,2,10,4,40,0,0
27,1,5,1,40,0,1
60,1,9,2,25,0,0
56,1,9,0,32,0,0
35,0,10,1,40,1,1
19,1,6,3,39,0,1
38,1,9,1,40,0,1
40,3,10,1,40,1,1
52,1,12,1,55,1,1
22,1,10,1,40,0,0
32,3,9,0,25,0,0
27,1,13,3,40,0,0
25,1,13,3,40,0,0
36,1,14,1,40,1,1
22,1,8,3,40,0,1
32,2,9,1,45,0,1
37,1,13,2,40,0,0
22,1,9,3,54,0,1
29,1,9,1,40,1,0
42,1,1,3,25,0,1
45,1,11,3,38,0,0
33,1,13,0,45,0,0
39,1,10,2,40,0,0
27,1,8,3,45,0,1
53,3,13,1,50,1,0
30,1,13,3,40,0,0
52,2,10,4,35,0,1
47,3,14,3,35,1,1
61,1,9,1,40,0,1
39,3,14,0,40,0,1
47,1,10,0,50,0,1
19,1,9,1,25,0,1
31,1,9,1,51,0,1
69,2,11,1,8,0,1
22,0,10,3,25,0,1
29,1,9,1,40,0,1
24,1,10,3,14,0,1
42,1,9,2,40,0,1
30,3,13,1,72,1,1
28,1,14,1,80,1,0
27,1,11,3,40,0,1
53,1,9,0,40,0,0
22,1,8,1,40,0,1
25,1,9,2,40,0,1
27,1,13,3,35,0,0
30,1,5,1,37,0,1
27,1,13,0,50,0,0
25,1,13,3,40,0,1
36,0,9,4,4,0,0
32,1,9,3,40,0,0
70,1,6,4,45,0,1
50,1,9,1,40,0,1
40,1,10,1,35,0,0
34,1,7,1,55,0,1
57,2,9,1,50,0,1
39,1,14,3,32,0,0
49,1,10,0,40,0,0
26,1,9,3,45,0,0
31,1,10,0,40,0,0
60,2,10,1,50,0,1
27,1,15,3,40,0,0
31,1,10,1,40,0,0
59,1,9,4,50,0,0
19,0,10,3,20,0,0
18,1,10,3,24,0,0
22,1,10,1,45,0,1
24,1,12,1,20,0,0
53,3,6,1,40,1,1
43,1,9,1,42,1,1
24,1,10,1,50,1,1
60,1,6,4,40,0,0
24,1,9,1,40,0,1
52,3,9,3,40,0,1
32,1,11,1,99,1,1
34,1,6,2,35,0,0
35,3,12,1,40,1,1
38,1,5,1,40,0,1
53,3,15,3,50,1,0
23,1,9,3,40,0,0
40,1,10,1,40,0,1
40,1,9,1,40,0,1
50,1,9,1,60,1,1
17,1,6,3,20,0,0
32,1,13,0,50,1,1
43,0,9,3,40,0,0
18,1,7,3,16,0,1
62,1,6,0,40,0,0
45,1,14,1,40,0,1
46,1,16,1,70,0,1
73,2,4,1,40,0,1
64,1,16,1,60,1,1
26,1,13,1,45,1,0
23,1,9,3,48,0,1
30,1,9,3,40,0,1
51,1,10,0,40,0,0
35,2,13,0,55,0,0
35,2,14,1,40,1,1
41,1,9,4,40,0,0
40,1,13,1,50,1,1
46,3,15,1,40,1,1
31,1,9,3,30,0,0
41,2,10,0,40,0,0
23,1,9,3,40,0,1
21,0,10,3,35,0,1
49,1,10,1,45,1,1
53,1,11,0,40,0,1
36,1,12,0,40,0,0
32,1,10,3,72,0,1
20,1,7,3,40,0,1
17,0,7,3,10,0,1
22,1,10,3,32,0,0
25,1,11,3,40,0,1
24,1,10,3,20,0,1
20,1,2,3,30,0,1
60,2,10,1,40,1,1
20,1,9,3,30,0,1
52,1,10,1,45,1,1
36,1,9,1,40,1,0
46,3,13,1,40,1,1
22,1,7,3,25,0,0
19,1,10,3,35,0,0
37,1,9,3,40,0,1
30,1,11,0,40,1,0
44,1,12,3,25,0,1
63,0,9,1,25,0,1
22,1,9,3,45,0,1
17,1,7,3,40,0,1
21,1,9,3,40,0,1
67,1,14,1,40,1,1
46,1,4,0,40,0,1
29,1,9,0,50,0,1
20,1,10,3,6,0,0
27,1,10,3,24,0,1
35,1,10,1,40,1,1
19,1,10,3,30,0,0
36,1,8,2,40,0,0
62,3,13,0,40,0,1
18,1,7,3,15,0,0
37,1,13,0,40,0,1
27,1,10,3,40,0,1
46,3,14,0,43,0,0
33,1,13,1,40,1,0
62,1,9,1,40,0,1
28,1,6,1,40,0,1
22,1,10,3,35,0,0
34,1,9,1,72,0,1
67,0,16,1,20,1,1
62,1,13,1,20,1,1
30,1,10,1,40,0,1
19,1,9,3,20,0,1
49,0,4,1,99,0,1
27,1,11,3,45,0,1
